8.67	-0.39	25.77	0.197
8.75	-0.40	26.01	0.198
8.83	-0.42	26.26	0.199
8.92	-0.43	26.51	0.201
9	    -0.44	26.76	0.202
9.08	-0.45	27.01	0.203
9.17	-0.46	27.26	0.204
9.25	-0.46	27.52	0.206
9.33	-0.47	27.78	0.207
9.42	-0.48	28.04	0.208
9.5	    -0.49	28.30	0.209
9.58	-0.50	28.56	0.210
9.67	-0.51	28.82	0.211
9.75	-0.51	29.08	0.212
9.83	-0.52	29.35	0.213
9.92	-0.53	29.62	0.214
10	    -0.54	29.89	0.215
10.08	-0.54	30.16	0.216
10.17	-0.55	30.43	0.217
10.25	-0.55	30.71	0.218
10.33	-0.56	30.98	0.219
10.42	-0.56	31.27	0.220
10.5	-0.57	31.55	0.221
10.58	-0.57	31.84	0.221
10.67	-0.57	32.13	0.222
10.75	-0.58	32.43	0.223
10.83	-0.58	32.73	0.223
10.92	-0.58	33.03	0.224
11	    -0.59	33.34	0.225
11.08	-0.59	33.65	0.225
11.17	-0.59	33.96	0.225
11.25	-0.59	34.28	0.226
11.33	-0.59	34.61	0.226
11.42	-0.59	34.93	0.226
11.5	-0.59	35.27	0.227
11.58	-0.59	35.60	0.227
11.67	-0.59	35.95	0.227
11.75	-0.59	36.29	0.227
11.83	-0.58	36.64	0.227
11.92	-0.58	37.00	0.227
12	    -0.58	37.36	0.227
12.08	-0.58	37.72	0.226
12.17	-0.57	38.09	0.226
12.25	-0.57	38.47	0.226
12.33	-0.57	38.85	0.226
12.42	-0.56	39.23	0.225
12.5	-0.56	39.62	0.225
12.58	-0.56	40.01	0.224
12.67	-0.55	40.40	0.224
12.75	-0.55	40.80	0.223
12.83	-0.55	41.19	0.222
12.92	-0.54	41.59	0.222
13	    -0.54	41.99	0.221
13.08	-0.54	42.39	0.220
13.17	-0.54	42.80	0.219
13.25	-0.53	43.20	0.219
13.33	-0.53	43.60	0.218
13.42	-0.53	44.01	0.217
13.5	-0.53	44.41	0.216
13.58	-0.53	44.81	0.215
13.67	-0.52	45.21	0.215
13.75	-0.52	45.60	0.214
13.83	-0.52	46.00	0.213
13.92	-0.52	46.39	0.212
14	    -0.52	46.78	0.211
14.08	-0.52	47.16	0.210
14.17	-0.52	47.54	0.209
14.25	-0.52	47.91	0.208
14.33	-0.52	48.28	0.207
14.42	-0.52	48.65	0.206
14.5	-0.52	49.01	0.205
14.58	-0.53	49.36	0.204
14.67	-0.53	49.71	0.203
14.75	-0.53	50.06	0.202
14.83	-0.53	50.40	0.201
14.92	-0.53	50.74	0.200
15	    -0.54	51.07	0.199
15.08	-0.54	51.40	0.198
15.17	-0.54	51.73	0.197
15.25	-0.54	52.05	0.196
15.33	-0.55	52.37	0.195
15.42	-0.55	52.68	0.194
15.5	-0.55	52.99	0.193
15.58	-0.56	53.29	0.192
15.67	-0.56	53.60	0.191
15.75	-0.56	53.90	0.190
15.83	-0.57	54.19	0.189
15.92	-0.57	54.48	0.188
16	    -0.57	54.77	0.187
16.08	-0.58	55.06	0.186
16.17	-0.58	55.35	0.185
16.25	-0.59	55.63	0.183
16.33	-0.59	55.91	0.182
16.42	-0.60	56.18	0.181
16.5	-0.60	56.46	0.180
16.58	-0.60	56.73	0.179
16.67	-0.61	57.00	0.178
16.75	-0.61	57.27	0.177
16.83	-0.62	57.54	0.176
16.92	-0.63	57.80	0.175
17	    -0.63	58.06	0.174
17.08	-0.64	58.33	0.173
17.17	-0.64	58.59	0.172
17.25	-0.65	58.84	0.171
17.33	-0.65	59.10	0.170
17.42	-0.66	59.36	0.169
17.5	-0.67	59.61	0.168
17.58	-0.67	59.86	0.167
17.67	-0.68	60.11	0.167
17.75	-0.69	60.36	0.166
17.83	-0.69	60.61	0.165
17.92	-0.70	60.85	0.164
18	    -0.71	61.10	0.163
18.08	-0.71	61.34	0.162
18.17	-0.72	61.58	0.161
18.25	-0.73	61.82	0.160
18.33	-0.74	62.06	0.160
18.42	-0.74	62.30	0.159
18.5	-0.75	62.54	0.158
18.58	-0.76	62.78	0.157
18.67	-0.77	63.01	0.157
18.75	-0.77	63.25	0.156
18.83	-0.78	63.48	0.155
18.92	-0.79	63.71	0.154
19	    -0.80	63.94	0.154
19.08	-0.80	64.17	0.153
19.17	-0.81	64.40	0.152
19.25	-0.82	64.62	0.152
19.33	-0.83	64.85	0.151
19.42	-0.84	65.08	0.150
19.5	-0.84	65.30	0.150
19.58	-0.85	65.53	0.149
19.67	-0.86	65.75	0.148
19.75	-0.87	65.97	0.148
19.83	-0.88	66.19	0.147
19.92	-0.88	66.42	0.146
20	    -0.89	66.64	0.146
